"ID","Producto","Fabricante","Familia","Marca","Código de barras","Troquel","Código externo","Habilitado","Nodo Habilitado","Estado","Nodo","Acciones"
"100100000000181070","LA SERENISIMA Q.UNT.LIGTH 290G","","","","7791337005464","","","SI","FTW","1","FTW",""
"948070","LA SERENISIMA RICOTTA DESX500","GRUPO DANONE","QUESO                              (ALM)","LA SERENISIMA","7793940643002","LS643","A88878566","SI","FTW","1","FTW",""
"948072","LA SERENISIMA RICOTTA ENTX500","GRUPO DANONE","QUESO                              (ALM)","LA SERENISIMA","7793940028007","LS28","A88878568","SI","FTW","1","FTW",""
"948071","LA SERENISIMA RICOTTA MAGX500","GRUPO DANONE","QUESO                              (ALM)","LA SERENISIMA","7793940644009","LS644","A88878567","SI","FTW","1","FTW",""
"963269","LA SERENISIMA SALCH GI JUX 6U","GRUPO DANONE","SALCHICHA                          (ALM)","LA SERENISIMA","7793940237003","LS237","A88884153","SI","FTW","1","FTW",""
"963270","LA SERENISIMA SALCH GI JUX24U","GRUPO DANONE","SALCHICHA                          (ALM)","LA SERENISIMA","7793940238000","LS238","A88884154","SI","FTW","1","FTW",""
"963267","LA SERENISIMA SALCH GJA IX 6U","GRUPO DANONE","SALCHICHA                          (ALM)","LA SERENISIMA","7793940260001","LS260","A88884151","SI","FTW","1","FTW",""
"963268","LA SERENISIMA SALCH GJA IX10U","GRUPO DANONE","SALCHICHA                          (ALM)","LA SERENISIMA","7793940261008","LS261","A88884152","SI","FTW","1","FTW",""
"963271","LA SERENISIMA SALCH SER PX 5U","GRUPO DANONE","SALCHICHA                          (ALM)","LA SERENISIMA","7793940616006","LS616","A88884155","SI","FTW","1","FTW",""
"100100000000181151","{LA SERENISIMA SEMSE 250ML","","","","7790742127174","","","SI","FTW","3","FTW",""
"100100000000181118","LA SERENISIMA UAT PROTEINA 1L","","","","7790742358608","","","SI","FTW","1","FTW",""
"100100000000181119","LA SERENISIMA VEG.ALME.1L","","","","7790742340108","","","SI","FTW","1","FTW",""
"100100000000181120","LA SERENISIMA VEG.ALME.1L S/AZ","","","","7790742340306","","","SI","FTW","1","FTW",""
"100100000000181121","LA SERENISIMA VEG.ARROZ 1L","","","","7790742340207","","","SI","FTW","1","FTW",""
"100100000000181028","LA SERENISIMA YOG.120G","","","","7791337605411","","","SI","FTW","1","FTW",""
"100100000000181029","{LA SERENISIMA YOG.ARAN.FR.140G","","","","7791337604070","","","SI","FTW","3","FTW",""
"100100000000181030","LA SERENISIMA YOG.BAT.ENT.120G","","","","7791337603219","","","SI","FTW","1","FTW",""
"100100000000181031","LA SERENISIMA YOG.BAT.FR.120G","","","","7791337605428","","","SI","FTW","1","FTW",""
"100100000000181032","LA SERENISIMA YOG.BAT.VAIN120G","","","","7791337605312","","","SI","FTW","1","FTW",""
"100100000000181033","LA SERENISIMA YOG.C/ARIT.159G","","","","7791337605206","","","SI","FTW","1","FTW",""
"100100000000181036","LA SERENISIMA YOG.CLAS.B.900ML","","","","7791337605527","","","SI","FTW","1","FTW",""
"100100000000181037","LA SERENISIMA YOG.DESC.CER157G","","","","7791337605602","","","SI","FTW","1","FTW",""
"100100000000181038","LA SERENISIMA YOG.DESC.FR.120G","","","","7791337003569","","","SI","FTW","1","FTW",""
"100100000000181035","LA SERENISIMA YOG.DESC.FRUTI.900ML","","","","7791337603325","","","SI","FTW","1","FTW",""
"100100000000181034","LA SERENISIMA YOG.DESC.VAINI.900ML","","","","7791337603318","","","SI","FTW","1","FTW",""
"100100000000181039","{LA SERENISIMA YOG.DUR C/FR140G","","","","7791337604049","","","SI","FTW","3","FTW",""
"100100000000181041","LA SERENISIMA YOG.DURAZN.120G","","","","7791337605329","","","SI","FTW","1","FTW",""
"100100000000181040","LA SERENISIMA YOG.DUR.BEB900ML","","","","7791337605541","","","SI","FTW","1","FTW",""
"100100000000181042","LA SERENISIMA YOG.ENT.CER.159G","","","","7791337603806","","","SI","FTW","1","FTW",""
"100100000000181043","{LA SERENISIMA YOG.ENT.DUR.120G","","","","7791337605442","","","SI","FTW","3","FTW",""
"100100000000181044","LA SERENISIMA YOG.ENT.FR.190G","","","","7791337606029","","","SI","FTW","1","FTW",""
"100100000000181045","LA SERENISIMA YOG.ENT.VAI900ML","","","","7791337605510","","","SI","FTW","1","FTW",""
"100100000000181046","LA SERENISIMA YOG.ENT.VAIN190G","","","","7791337606012","","","SI","FTW","1","FTW",""
"100100000000124699","LA SERENISIMA ZERO LACT PX400","GRUPO DANONE","LECHE                              (ALM)","LA SERENISIMA","7790742436504","","A50012861","SI","FTW","1","FTW",""
"100100000000181103","LA SERENISIMA ZERO LACTOSA BOT.1L ","","","","7790742358707","","","SI","FTW","1","FTW",""
"100100000000180275","LA SUIPACHENSE CR/LECHE 180G","","","","7794396000722","","","SI","FTW","1","FTW",""
"100100000000180274","LA SUIPACHENSE CR/LECHE180G","","","","7794396000296","","","SI","FTW","1","FTW",""
"100100000000180272","{LA SUIPACHENSE DDL 360G","","","","7794396046652","","","SI","FTW","3","FTW",""
"100100000000180273","{LA SUIPACHENSE DDL SACH 500G ","","","","7794396000951","","","SI","FTW","3","FTW",""
"100100000000180268","LA SUIPACHENSE LECHE DES.LV 1L","","","","7794396004522","","","SI","FTW","1","FTW",""
"100100000000180269","LA SUIPACHENSE LECHE DES.SCH1L","","","","7794396046874","","","SI","FTW","1","FTW",""
"100100000000180270","LA SUIPACHENSE LECHE ENT.LV 1L","","","","7794396004515","","","SI","FTW","1","FTW",""
"100100000000180271","LA SUIPACHENSE LECHE ENT.SCH1L","","","","7794396046850","","","SI","FTW","1","FTW",""
"100100000000180265","{LA SUIPACHENSE POSTRE DDL 120G","","","","7794396046812","","","SI","FTW","3","FTW",""
"100100000000180266","{LA SUIPACHENSE POSTRE FLAN 95G","","","","7794396001316","","","SI","FTW","3","FTW",""
"100100000000180267","{LA SUIPACHENSE POSTRE VAIN120G","","","","7794396046799","","","SI","FTW","3","FTW",""
"100100000000180260","LA SUIPACHENSE YOG.BEB.FRUT.1L","","","","7794396046782","","","SI","FTW","1","FTW",""
"100100000000180261","LA SUIPACHENSE YOG.BEB.VAIN.1L","","","","7794396046775","","","SI","FTW","1","FTW",""
"100100000000180262","LA SUIPACHENSE YOG.C/CER. 180G","","","","7794396000937","","","SI","FTW","1","FTW",""
